ref_area.label,indicator.label,source.label,classif1.label,time,obs_value,note_indicator.label,note_source.label
Mali,Statutory nominal gross monthly minimum wage,MLI - ADM - Labour legislation,Currency: 2017 PPP $,"2012","128.43",Currency: MLI - West African CFA franc (XOF),
Mali,Statutory nominal gross monthly minimum wage,MLI - ADM - Labour legislation,Currency: U.S. dollars,"2012","55.74",Currency: MLI - West African CFA franc (XOF),
Mali,Statutory nominal gross monthly minimum wage,MLI - ADM - Labour legislation,Currency: Local currency,"2013","28460",Currency: MLI - West African CFA franc (XOF),
Mali,Statutory nominal gross monthly minimum wage,MLI - ADM - Labour legislation,Currency: 2017 PPP $,"2013","130.35",Currency: MLI - West African CFA franc (XOF),
Mali,Statutory nominal gross monthly minimum wage,MLI - ADM - Labour legislation,Currency: U.S. dollars,"2013","57.62",Currency: MLI - West African CFA franc (XOF),
Mali,Statutory nominal gross monthly minimum wage,MLI - ADM - Labour legislation,Currency: Local currency,"2015","35000",Currency: MLI - West African CFA franc (XOF) | Type of minimum wage: Singular national minimum wage | Value type: Real values | Working time arrangement coverage: Full-time and part time workers,
Mali,Statutory nominal gross monthly minimum wage,MLI - ADM - Labour legislation,Currency: 2017 PPP $,"2015","163.55",Currency: MLI - West African CFA franc (XOF) | Type of minimum wage: Singular national minimum wage | Value type: Real values | Working time arrangement coverage: Full-time and part time workers,
Mali,Statutory nominal gross monthly minimum wage,MLI - ADM - Labour legislation,Currency: U.S. dollars,"2015","59.2",Currency: MLI - West African CFA franc (XOF) | Type of minimum wage: Singular national minimum wage | Value type: Real values | Working time arrangement coverage: Full-time and part time workers,
Mali,Statutory nominal gross monthly minimum wage,MLI - ADM - Labour legislation,Currency: Local currency,"2016","40000",Currency: MLI - West African CFA franc (XOF) | Type of minimum wage: Singular national minimum wage | Value type: Real values,
Mali,Statutory nominal gross monthly minimum wage,MLI - ADM - Labour legislation,Currency: 2017 PPP $,"2016","196.64",Currency: MLI - West African CFA franc (XOF) | Type of minimum wage: Singular national minimum wage | Value type: Real values,
Mali,Statutory nominal gross monthly minimum wage,MLI - ADM - Labour legislation,Currency: U.S. dollars,"2016","67.5",Currency: MLI - West African CFA franc (XOF) | Type of minimum wage: Singular national minimum wage | Value type: Real values,
Malta,Statutory nominal gross monthly minimum wage,MLT - ADM - Labour legislation,Currency: Local currency,"2010","659.92",Currency: MLT - Euro (EUR),Repository: Eurostat | Data reference period: July
Malta,Statutory nominal gross monthly minimum wage,MLT - ADM - Labour legislation,Currency: 2017 PPP $,"2010","1022.98",Currency: MLT - Euro (EUR),Repository: Eurostat | Data reference period: July
Malta,Statutory nominal gross monthly minimum wage,MLT - ADM - Labour legislation,Currency: U.S. dollars,"2010","874.87",Currency: MLT - Euro (EUR),Repository: Eurostat | Data reference period: July
Malta,Statutory nominal gross monthly minimum wage,MLT - ADM - Labour legislation,Currency: Local currency,"2011","664.95",Currency: MLT - Euro (EUR),Repository: Eurostat | Data reference period: July
Malta,Statutory nominal gross monthly minimum wage,MLT - ADM - Labour legislation,Currency: 2017 PPP $,"2011","1034.35",Currency: MLT - Euro (EUR),Repository: Eurostat | Data reference period: July
Malta,Statutory nominal gross monthly minimum wage,MLT - ADM - Labour legislation,Currency: U.S. dollars,"2011","925.58",Currency: MLT - Euro (EUR),Repository: Eurostat | Data reference period: July
Malta,Statutory nominal gross monthly minimum wage,MLT - ADM - Labour legislation,Currency: Local currency,"2012","685.14",Currency: MLT - Euro (EUR),Repository: Eurostat | Data reference period: July
Malta,Statutory nominal gross monthly minimum wage,MLT - ADM - Labour legislation,Currency: 2017 PPP $,"2012","1058.62",Currency: MLT - Euro (EUR),Repository: Eurostat | Data reference period: July
Malta,Statutory nominal gross monthly minimum wage,MLT - ADM - Labour legislation,Currency: U.S. dollars,"2012","880.26",Currency: MLT - Euro (EUR),Repository: Eurostat | Data reference period: July
Malta,Statutory nominal gross monthly minimum wage,MLT - ADM - Labour legislation,Currency: Local currency,"2013","702.82",Currency: MLT - Euro (EUR),Repository: Eurostat | Data reference period: July
Malta,Statutory nominal gross monthly minimum wage,MLT - ADM - Labour legislation,Currency: 2017 PPP $,"2013","1071.67",Currency: MLT - Euro (EUR),Repository: Eurostat | Data reference period: July
Malta,Statutory nominal gross monthly minimum wage,MLT - ADM - Labour legislation,Currency: U.S. dollars,"2013","933.43",Currency: MLT - Euro (EUR),Repository: Eurostat | Data reference period: July
Malta,Statutory nominal gross monthly minimum wage,MLT - ADM - Labour legislation,Currency: Local currency,"2014","717.95",Currency: MLT - Euro (EUR),Repository: Eurostat | Data reference period: July
Malta,Statutory nominal gross monthly minimum wage,MLT - ADM - Labour legislation,Currency: 2017 PPP $,"2014","1102.9",Currency: MLT - Euro (EUR),Repository: Eurostat | Data reference period: July
Malta,Statutory nominal gross monthly minimum wage,MLT - ADM - Labour legislation,Currency: U.S. dollars,"2014","953.8",Currency: MLT - Euro (EUR),Repository: Eurostat | Data reference period: July
Malta,Statutory nominal gross monthly minimum wage,MLT - ADM - Labour legislation,Currency: Local currency,"2015","720.46",Currency: MLT - Euro (EUR),Repository: Eurostat | Data reference period: July
Malta,Statutory nominal gross monthly minimum wage,MLT - ADM - Labour legislation,Currency: 2017 PPP $,"2015","1100.91",Currency: MLT - Euro (EUR),Repository: Eurostat | Data reference period: July
Malta,Statutory nominal gross monthly minimum wage,MLT - ADM - Labour legislation,Currency: U.S. dollars,"2015","799.36",Currency: MLT - Euro (EUR),Repository: Eurostat | Data reference period: July
Malta,Statutory nominal gross monthly minimum wage,MLT - ADM - Labour legislation,Currency: Local currency,"2016","728.04",Currency: MLT - Euro (EUR),Repository: Eurostat | Data reference period: July
Malta,Statutory nominal gross monthly minimum wage,MLT - ADM - Labour legislation,Currency: 2017 PPP $,"2016","1136.89",Currency: MLT - Euro (EUR),Repository: Eurostat | Data reference period: July
Malta,Statutory nominal gross monthly minimum wage,MLT - ADM - Labour legislation,Currency: U.S. dollars,"2016","805.87",Currency: MLT - Euro (EUR),Repository: Eurostat | Data reference period: July
Malta,Statutory nominal gross monthly minimum wage,MLT - ADM - Labour legislation,Currency: Local currency,"2017","735.63",Currency: MLT - Euro (EUR),Repository: Eurostat | Data reference period: July
Malta,Statutory nominal gross monthly minimum wage,MLT - ADM - Labour legislation,Currency: 2017 PPP $,"2017","1161.35",Currency: MLT - Euro (EUR),Repository: Eurostat | Data reference period: July
Malta,Statutory nominal gross monthly minimum wage,MLT - ADM - Labour legislation,Currency: U.S. dollars,"2017","831.03",Currency: MLT - Euro (EUR),Repository: Eurostat | Data reference period: July
Malta,Statutory nominal gross monthly minimum wage,MLT - ADM - Labour legislation,Currency: Local currency,"2018","747.54",Currency: MLT - Euro (EUR),Repository: Eurostat | Data reference period: July
Malta,Statutory nominal gross monthly minimum wage,MLT - ADM - Labour legislation,Currency: 2017 PPP $,"2018","1185.14",Currency: MLT - Euro (EUR),Repository: Eurostat | Data reference period: July
Malta,Statutory nominal gross monthly minimum wage,MLT - ADM - Labour legislation,Currency: U.S. dollars,"2018","882.81",Currency: MLT - Euro (EUR),Repository: Eurostat | Data reference period: July
Malta,Statutory nominal gross monthly minimum wage,MLT - ADM - Labour legislation,Currency: Local currency,"2019","761.97",Currency: MLT - Euro (EUR),Repository: Eurostat | Data reference period: July
Malta,Statutory nominal gross monthly minimum wage,MLT - ADM - Labour legislation,Currency: U.S. dollars,"2019","853.01",Currency: MLT - Euro (EUR),Repository: Eurostat | Data reference period: July
Malta,Statutory nominal gross monthly minimum wage,MLT - ADM - Labour legislation,Currency: Local currency,"2020","777.1",Currency: MLT - Euro (EUR),Repository: Eurostat | Data reference period: July
Montenegro,Statutory nominal gross monthly minimum wage,MNE - ADM - Labour legislation,Currency: Local currency,"2013","288.05",Currency: MNE - Euro (EUR),Repository: Eurostat | Data reference period: July
Montenegro,Statutory nominal gross monthly minimum wage,MNE - ADM - Labour legislation,Currency: 2017 PPP $,"2013","640.34",Currency: MNE - Euro (EUR),Repository: Eurostat | Data reference period: July
Montenegro,Statutory nominal gross monthly minimum wage,MNE - ADM - Labour legislation,Currency: U.S. dollars,"2013","382.56",Currency: MNE - Euro (EUR),Repository: Eurostat | Data reference period: July
Montenegro,Statutory nominal gross monthly minimum wage,MNE - ADM - Labour legislation,Currency: Local currency,"2014","288.05",Currency: MNE - Euro (EUR),Repository: Eurostat | Data reference period: July
Montenegro,Statutory nominal gross monthly minimum wage,MNE - ADM - Labour legislation,Currency: 2017 PPP $,"2014","653.95",Currency: MNE - Euro (EUR),Repository: Eurostat | Data reference period: July
Montenegro,Statutory nominal gross monthly minimum wage,MNE - ADM - Labour legislation,Currency: U.S. dollars,"2014","382.67",Currency: MNE - Euro (EUR),Repository: Eurostat | Data reference period: July
Montenegro,Statutory nominal gross monthly minimum wage,MNE - ADM - Labour legislation,Currency: Local currency,"2015","288.05",Currency: MNE - Euro (EUR),Repository: Eurostat | Data reference period: July
Montenegro,Statutory nominal gross monthly minimum wage,MNE - ADM - Labour legislation,Currency: 2017 PPP $,"2015","657.63",Currency: MNE - Euro (EUR),Repository: Eurostat | Data reference period: July
Montenegro,Statutory nominal gross monthly minimum wage,MNE - ADM - Labour legislation,Currency: U.S. dollars,"2015","319.6",Currency: MNE - Euro (EUR),Repository: Eurostat | Data reference period: July
Montenegro,Statutory nominal gross monthly minimum wage,MNE - ADM - Labour legislation,Currency: Local currency,"2016","288.05",Currency: MNE - Euro (EUR),Repository: Eurostat | Data reference period: July
Montenegro,Statutory nominal gross monthly minimum wage,MNE - ADM - Labour legislation,Currency: 2017 PPP $,"2016","679.72",Currency: MNE - Euro (EUR),Repository: Eurostat | Data reference period: July
Montenegro,Statutory nominal gross monthly minimum wage,MNE - ADM - Labour legislation,Currency: U.S. dollars,"2016","318.84",Currency: MNE - Euro (EUR),Repository: Eurostat | Data reference period: July
Montenegro,Statutory nominal gross monthly minimum wage,MNE - ADM - Labour legislation,Currency: Local currency,"2017","288.05",Currency: MNE - Euro (EUR),Repository: Eurostat | Data reference period: July
Montenegro,Statutory nominal gross monthly minimum wage,MNE - ADM - Labour legislation,Currency: 2017 PPP $,"2017","676.9",Currency: MNE - Euro (EUR),Repository: Eurostat | Data reference period: July
Montenegro,Statutory nominal gross monthly minimum wage,MNE - ADM - Labour legislation,Currency: U.S. dollars,"2017","325.4",Currency: MNE - Euro (EUR),Repository: Eurostat | Data reference period: July
Montenegro,Statutory nominal gross monthly minimum wage,MNE - ADM - Labour legislation,Currency: Local currency,"2018","288.05",Currency: MNE - Euro (EUR),Repository: Eurostat | Data reference period: July
Montenegro,Statutory nominal gross monthly minimum wage,MNE - ADM - Labour legislation,Currency: 2017 PPP $,"2018","673.43",Currency: MNE - Euro (EUR),Repository: Eurostat | Data reference period: July
Montenegro,Statutory nominal gross monthly minimum wage,MNE - ADM - Labour legislation,Currency: U.S. dollars,"2018","340.17",Currency: MNE - Euro (EUR),Repository: Eurostat | Data reference period: July
Montenegro,Statutory nominal gross monthly minimum wage,MNE - ADM - Labour legislation,Currency: Local currency,"2019","331.33",Currency: MNE - Euro (EUR),Repository: Eurostat | Data reference period: July
Montenegro,Statutory nominal gross monthly minimum wage,MNE - ADM - Labour legislation,Currency: U.S. dollars,"2019","370.92",Currency: MNE - Euro (EUR),Repository: Eurostat | Data reference period: July
Montenegro,Statutory nominal gross monthly minimum wage,MNE - ADM - Labour legislation,Currency: Local currency,"2020","331.33",Currency: MNE - Euro (EUR),Repository: Eurostat | Data reference period: July
Mongolia,Statutory nominal gross monthly minimum wage,MNG - ADM - Labour legislation,Currency: Local currency,"2010","108000",Currency: MNG - Tögrög (MNT) | Type of minimum wage: Singular national minimum wage,Data reference period: End of the year
Mongolia,Statutory nominal gross monthly minimum wage,MNG - ADM - Labour legislation,Currency: 2017 PPP $,"2010","195.48",Currency: MNG - Tögrög (MNT) | Type of minimum wage: Singular national minimum wage,Data reference period: End of the year
Mongolia,Statutory nominal gross monthly minimum wage,MNG - ADM - Labour legislation,Currency: U.S. dollars,"2010","79.58",Currency: MNG - Tögrög (MNT) | Type of minimum wage: Singular national minimum wage,Data reference period: End of the year
Mongolia,Statutory nominal gross monthly minimum wage,MNG - ADM - Labour legislation,Currency: Local currency,"2011","140400",Currency: MNG - Tögrög (MNT) | Type of minimum wage: Singular national minimum wage,Data reference period: End of the year
